560621655	(-6.1834950,53.6095796)	The Central
560621656	(-6.1785988,53.6112542)	O'Sheas
560621657	(-6.1855010,53.6108839)	The Harvest
560621658	(-6.1850142,53.6109545)	The Milestone
560720298	(-2.4270513,53.5798195)	Elephant & Castle
560731276	(-4.5091923,55.6838071)	The Millhouse
560769098	(-0.2026250,51.8158683)	The Hedgehog
560769142	(-1.0657539,53.7840018)	No 1 the Crescent
560810806	(-0.2039241,54.0932694)	The Bull & Sun
560977350	(-0.0723554,52.3229199)	The Robin Hood
561020855	(-2.7791562,51.9005353)	Garway Moon Inn
561108424	(-1.3178698,54.5614320)	The Diamond
561142980	(-0.7617135,51.0861409)	Prince of Wales
561266038	(-0.1708842,54.1116569)	The Martonian Inn
562072082	(-6.2529113,53.3508790)	74 Talbot
562729237	(-1.1435395,50.6807236)	Kynges Well
562862301	(-0.8859921,52.7654750)	Cutting Room
563201256	(-1.8929250,52.4357596)	Goose
563358780	(-1.0679071,53.7855153)	Bay Horse Inn
563641915	(-4.0335219,50.8559035)	Duke of York
563939181	(-0.6446719,51.1988184)	The Squirrel Inn
564184906	(1.3684245,51.2162100)	Three Horseshoes
564296053	(-2.1917105,52.1394518)	The Huntsman Inn
564309104	(0.1723387,52.6727705)	The Locomotive
564309201	(0.1779392,52.6751079)	The Black Bear
564372496	(-3.1694902,51.4898314)	The 147 Bar
564373903	(-3.1696361,51.4899169)	New Park Liberal Club
564376192	(-3.1699360,51.4903460)	The Roath Park
564399386	(-3.1713098,51.4918729)	The Park Club
564399648	(-6.2616703,53.3275519)	Mountpleasant Inn (Corrigans)
564574219	(-6.2646618,53.3189936)	Murphy's Lounge
564928135	(-1.5971494,54.9316080)	The Queen Victoria
564941631	(-1.9752396,50.8104789)	Horns Inn
564957909	(-1.0273374,53.0293588)	Cross Keys
565050757	(0.1122556,51.2765806)	White Hart
565073741	(-1.0805479,51.6676547)	Red Lion
565073742	(-1.0810478,51.6674070)	The Crown
565374047	(-1.2090916,52.7730832)	The Tap & Clapper
565377598	(-1.2074296,52.7724650)	Bell Foundry
565470149	(-0.1308090,51.5151393)	Royal George
565490744	(-9.3502665,51.5028766)	An Sibin
565704395	(-1.9939110,54.4178250)	Red Lion
565764180	(-0.8843034,50.8301249)	The Old House at Home
565770327	(-6.2503391,53.3233904)	Jack Birchall's Ranelagh House
566168178	(-0.9707505,53.9885893)	Agar Arms
566313869	(-0.1230419,51.5118249)	Punch & Judy
566423869	(0.0446773,50.7969914)	The Jolly Boatman
566451841	(0.1688505,52.6545126)	Royal Standard
566582907	(-0.8388051,51.8185821)	The Honey Bee
566586800	(-1.2046070,52.7703581)	The Organ Grinder
566605062	(-0.4500736,53.2841480)	Bottle & Glass
566627156	(-10.0439986,51.6405539)	Jimmy's
566633327	(-9.9580172,51.6941356)	Causkeys
566633332	(-9.9575795,51.6935491)	O' Shea
566635627	(-0.1434446,50.8240815)	The Quadrant
566636038	(-0.1436287,50.8221119)	Fiddlers Elbow
566646572	(0.6007931,51.5833315)	The Paul Pry
567052197	(-0.3057201,51.5050789)	The New Inn
567150670	(-0.5560293,51.6080294)	The Greyhound
567421344	(-2.9683283,53.4031595)	The Font
567422269	(-2.9683438,53.4013438)	Baa Bar
567452485	(-7.3949170,52.8454103)	The Durrow Inn
567452536	(-7.3949623,52.8453325)	Lennons Bar
567453049	(-7.3950910,52.8447727)	Peadars Bar
567453067	(-7.3966891,52.8447509)	Dec's Bar
567515141	(-0.5902309,53.1903130)	Centurion
567575045	(-4.1459710,51.6985381)	The Royal Oak
567584025	(-4.1437634,51.6998973)	The White Lion
567815117	(-2.9798230,51.5901670)	Scrum-half
568037544	(-8.9301413,53.2677177)	Keanes
568037858	(-0.2437812,51.4985769)	The Duchess of Cambridge
568102284	(-2.2049546,54.3164477)	Green Dragon
568169439	(-1.0593818,53.7826039)	The Nelson
568198493	(-0.1549035,51.4910922)	Fox and Hounds
568513566	(-1.0575564,53.7753903)	Boy & Barrel
568527282	(-0.5414183,52.5935544)	Royal Oak
568544085	(-0.1243330,51.5080560)	The Beer House
569399491	(-2.6336427,53.6536954)	Rose & Crown
569455704	(-2.6382454,53.6430592)	Colliers
569456609	(-2.6374752,53.6438690)	Black Horse
569520356	(-1.0246897,50.8709214)	Fox and Hounds
569524162	(-0.1168689,51.5026134)	Slug and Lettuce
569524165	(-0.1171122,51.5026748)	All Bar One
569524827	(0.2079888,52.6407644)	Gaultree Inn
569549924	(-1.0671889,53.7829939)	The Doghouse
569783408	(-0.6679714,51.3651623)	The Half Moon
569979238	(-6.0980369,53.2016870)	Jim Doyles
569979277	(-6.0981090,53.2018386)	Porterhouse
569996370	(-2.2483642,53.6944711)	The Jolly Sailor
569996371	(-2.2875137,53.7065327)	The White Lion
570095888	(-2.2414413,53.7278961)	The Commercial
570239702	(0.0209644,51.1123889)	Three Crowns
570313187	(-3.1734609,55.9759717)	Roseleaf
570313189	(-3.1892992,55.9797161)	Basils
570313190	(-3.1875583,55.9796063)	Prom Bar
570313191	(-3.1864937,55.9789310)	Dreadnought
570313192	(-3.1950566,55.9806629)	The Harbour Inn
570329678	(-3.1837064,55.9452016)	Southsider
570772127	(-2.6293154,53.6557952)	Trader Jack's
570772280	(-2.6300449,53.6546507)	The Imperial
570792608	(-2.6456521,53.6618246)	The Astley
570908250	(1.1495587,52.0572993)	The Black Horse
570908256	(1.1521323,52.0572431)	The Swan
571175406	(-0.8952785,51.1637232)	The Cedars
571404809	(-2.6299861,53.6524892)	The Crown
571404860	(-2.6303381,53.6535411)	The Prince of Wales
571404882	(-2.6315399,53.6535692)	The Flat Iron
571410786	(-2.8969121,53.3533306)	The Stables
571436615	(-1.5001347,51.5874567)	Star
571444530	(-1.2370187,51.6534854)	The Railway Inn
571514387	(-1.2801056,51.6693497)	The Broad Face
571514390	(-1.2815539,51.6696512)	Kings Head and Bell
571514393	(-1.2802156,51.6696766)	Crown & Thistle
571600475	(-4.4251600,55.8392730)	The Wellington
571601197	(-4.4251215,55.8440762)	Cafe Borgia
571601852	(-4.4256260,55.8442430)	Cafuffals
571602914	(-4.4260980,55.8443163)	Kilty Kilty
571603481	(-4.4262327,55.8446175)	Paddy Malarky's
571603843	(-4.4262960,55.8446688)	The Bull Inn
571720156	(-6.1104325,53.2022145)	Holland's Bar
571844076	(-1.1261208,53.7741114)	The Fox
573211099	(-0.6324126,53.0775324)	Generous Briton
573211172	(-0.6452140,53.1107889)	White Hart
573211194	(-0.6403883,53.1277729)	Bugle Horn
573376741	(-3.1689618,55.9774474)	The Shore Bar & Restaurant
573376837	(-3.1693439,55.9764292)	The Granary
573376870	(-3.1724043,55.9744390)	Sofi's
573453335	(-3.1679668,55.9681987)	Persevere
573453379	(-3.1685724,55.9761076)	Carriers Quarters
573453389	(-3.1675124,55.9746156)	Port O' Leith
573458060	(-3.1845659,55.9690969)	The Bonnington
573597021	(-0.0657772,51.2462434)	The Bell
573854610	(-0.0225861,51.5042929)	The Henry Addington
573902134	(-4.2438744,55.8602635)	Press Bar
573902136	(-4.2525118,55.8607647)	Auctioneers
573902165	(-4.2447477,55.8579299)	Blackfriars
573902171	(-4.2446583,55.8581615)	O'Neills
573902216	(-4.2257593,55.9036826)	Crow Tavern
574338551	(-0.2119422,51.2428547)	The Admiral Inn
574627079	(-0.5880642,53.1826749)	The Harrows
574772572	(-1.2029108,50.8018485)	Pier Street Coffee House & Wine Bar
574842100	(-3.1680879,55.9689595)	The Parlour
574851674	(0.9887216,51.2906954)	The Red Lion
575043718	(0.6920285,51.2821833)	Blacksmiths Arms
575044134	(0.7590859,51.2429152)	The Harrow Inn
575044157	(0.7734149,51.2817032)	Chequers Inn
575136294	(-3.5959360,50.5465523)	Kings Arms
575167342	(-1.8131561,53.6438643)	The Royal Oak
575949155	(-5.0344599,51.8863418)	The Cross Inn
576105222	(-2.8204453,50.9808958)	The Rusty Axe
576105267	(-2.8108694,50.9678189)	The Rose and Crown
576330488	(-4.0231095,55.8533872)	The Corner Room
576334127	(-4.0299168,55.8632836)	The Heritage
576335157	(-4.0294053,55.8626435)	Shunters
576982879	(-6.2339179,53.3321520)	The Dubliner
577033014	(-3.0531010,55.0042735)	The Queen's Head
577271561	(-0.6605037,51.8444261)	The Old Swan
577329823	(1.3897380,52.8253890)	The Orchard Gardens
577419552	(-0.2273739,51.1773494)	The Fox Revived
577449440	(-2.7838013,51.7162927)	Star Inn
578128905	(-4.3443400,53.2440684)	Tafarn y Rhos
579291949	(-2.6970129,53.7933246)	The Sherwood
580026042	(-3.2338814,51.4831933)	Ely Sports and Social Club
581058547	(-0.1288860,51.5072749)	The Admiralty
581155492	(-9.7244972,51.4693706)	O'Sullivans Bar
581273096	(-3.1815684,51.4940871)	The Flora
581277843	(-3.1740817,51.4887896)	Gassy Jacks
581280383	(-5.1979856,51.7315133)	Lobster Pot
581285298	(-3.1740577,51.4884688)	Koko Gorillas
581296434	(-3.1928366,51.4849362)	The Pontcanna Inn
581301702	(-3.2001650,51.4849483)	The Robin Hood
581328286	(-4.0295770,55.8627820)	Fountain Bar
581329018	(-4.0298345,55.8631372)	Segton Bar
581330386	(-4.0297710,55.8639020)	St Andrews Bar
581335120	(-4.0233579,55.8678307)	Tassian
581338122	(-4.0277310,55.8631768)	The Mint
581339761	(-3.1776894,51.4885765)	The Taf
581348478	(-3.2517405,51.5322588)	The Lewis Arms
581390502	(-1.0348151,53.7295817)	Black Dog
581392098	(-1.0197911,53.7102618)	Foresters Arms
581881705	(-2.7189526,55.5971162)	Ship Inn
581882305	(-2.9645284,53.7363156)	The Taps
581882306	(-2.9654990,53.7373081)	The County
581882307	(-2.9623677,53.7371128)	Ship & Royal
581882308	(-2.9605711,53.7361581)	The Queens
581950737	(-2.3259978,53.0079527)	The Old Swan
581960506	(-4.0582993,53.1830670)	Y Sior
581960611	(-4.0645032,53.1808170)	Tŷ Isaf
581973439	(-1.9751070,52.5919345)	Butts Tavern
582132599	(-1.0320549,51.6338433)	Olivier at The Red Lion
582257126	(-1.3132528,53.3183441)	Nags Head
582275509	(-1.3177709,53.3017869)	The Angel
582468149	(-3.0469459,53.7855259)	Farmers Arms
582468154	(-3.0552503,53.7986805)	Duttons Arms
582468157	(-3.0473506,53.8104893)	George IV
582468161	(-3.0399672,53.8042699)	Bloomfield Brewhouse
582468162	(-3.0504970,53.8123401)	King Edward VII
582468163	(-3.0529192,53.8140317)	The Castle
582468165	(-3.0480707,53.8177432)	1887 The Brew Room
582468167	(-3.0483008,53.8278052)	The Corner House
582468168	(-3.0412592,53.8319281)	Devonshire Arms
582468169	(-3.0255109,53.7889299)	The Highfield
582471179	(-3.0498913,53.8185961)	Champs Sports Bar
582471180	(-3.0499972,53.8187626)	Churchills Bar
582607852	(1.4613044,52.4717461)	Artichoke
582695929	(-1.4789663,51.2070266)	John Russell Fox
582841078	(-0.2856003,52.0279877)	The Crown
582841292	(-0.2855744,52.0320129)	The Engineer's Arms
582864026	(-4.2490045,55.8604699)	The Piper on the square
582890747	(-6.5399420,53.3389823)	Kildrought
582899239	(-2.6336009,53.6945844)	Royal Oak
582928052	(-0.1196618,52.3838226)	The Crown Inn
582954685	(-5.1689657,51.7071954)	Griffin Inn
582972323	(-0.5720857,53.3015186)	Dambusters Inn
582972336	(-0.5788499,53.3397935)	Black Horse
582977315	(-2.9176309,53.1799077)	City Arms
583012867	(-2.7781538,53.0838012)	Egerton Arms Hotel
583018359	(-0.7260892,52.0854976)	The Coachmakers Arms
583066614	(-7.6574129,52.0450217)	An Seanachi
583211341	(-4.0867907,50.4924636)	The Devon Tors
583242926	(-2.1370590,53.5985291)	Spring Inn
583257143	(-6.2734533,53.3362336)	Peadar Browns
583284149	(-0.7375028,51.8627282)	Rose and Crown
583285616	(-2.9931954,53.7391155)	The Fairhaven
583285619	(-3.0336028,53.7506657)	Lord Derby
583285623	(-3.0305208,53.7515367)	Number 15
583287439	(-3.1607188,55.9745732)	The Pond
583329986	(-0.2164310,51.4625780)	The Spotted Horse
583343757	(-1.0634750,53.7840099)	The Station
583344014	(-1.1972982,50.7965103)	The Old Ship
583344827	(-1.1369735,52.7090717)	The Royal Oak
583344843	(-1.1939454,50.8100041)	The Wyvern
583350972	(0.5043421,51.0590831)	The Great House
583353590	(-1.1932085,50.8046303)	Lee on Solent Community Association Social Club
583356721	(-1.2348675,50.8501110)	The Queens Head
583394433	(-0.1420516,50.8276807)	The Evening Star
583400740	(-0.1466038,50.8249447)	Craft Beer Co.
583410737	(-3.3258925,52.3931611)	New Inn
583411333	(-6.2641559,53.3418854)	The Secret Bar / The Bar With No Name
583412899	(-6.2701176,53.3430824)	The Lord Edward
583554503	(-3.7013422,51.4805517)	Prince of Wales
583587836	(-4.0539428,55.7777832)	The Tap Room
583590370	(-2.6429734,53.7064831)	The Beaumont
583591187	(-2.6456505,53.6996983)	The Ley Inn
583611651	(-3.0196810,53.7562307)	The Victoria
583763660	(-1.2154806,54.6854055)	The Showroom
583763662	(-1.2161994,54.6854055)	Loons
583763663	(-1.2157595,54.6853931)	Yates
583763664	(-1.2159848,54.6854055)	Bar Paris
584952317	(-2.9790510,51.5909080)	Maindee Conservative Club
584958969	(-3.0079717,51.6083084)	Malpas Unionist Club
585204699	(-3.5353331,50.6669624)	The Seven Stars
585214834	(-3.2096834,55.9587858)	Hectors
585214835	(-3.2099661,55.9589500)	The Stockbridge Tap
585214839	(-3.2101654,55.9589789)	St Bernards Bar
585214840	(-3.2061965,55.9579560)	The Antiquary
585214845	(-3.1971875,55.9623342)	One Canon Mills
585214846	(-3.1962381,55.9625719)	O’Connor’s
585214847	(-3.1930464,55.9642591)	Hare of the Dog
585214849	(-3.1759007,55.9727043)	Fox's Bar
585266165	(0.3235306,51.8292477)	The Black Lion
585350407	(-0.0763994,52.3248364)	Floods Tavern
585585190	(-3.8893591,52.5743305)	Black Lion Inn
586132683	(-2.2564368,51.8624843)	The Inn on the Docks
586134737	(-3.0478367,55.9401881)	The Horseshoe Inn
586188837	(-3.1765326,55.9636410)	The Tourmalet
586214774	(-2.4276272,52.6871562)	Flaming Grill
586420882	(-3.2031378,51.4854059)	The Romilly
586440645	(-3.8029117,57.1752509)	Wood Shed
586447306	(-1.1737226,50.8520382)	The Red Lion Hotel
586466904	(-3.1945270,51.4853497)	The Beverley Hotel
587159056	(-4.1233599,51.0718752)	The New Inn
587160933	(-0.5920241,51.5045593)	The Wheatsheaf
587204024	(-0.5912354,51.5072837)	The Herschel Arms
587204026	(-0.5914694,51.5066818)	The Queen of England
587284384	(-1.1835823,50.8531357)	The Good Intent
587295554	(-1.2326183,50.8505895)	The Wheatsheaf Inn
587690045	(0.1486389,51.7820491)	The Queen's Head
587690047	(0.1322990,51.7834229)	The Marquis of Granby
587690048	(0.1323849,51.7836054)	The Chequers
587690050	(0.1308614,51.7834097)	The Crown
587690052	(0.1310314,51.7946159)	The Harlow Mill
587690055	(0.1398690,51.7831081)	The Green Man
587740123	(-0.5903369,51.5040845)	The Greyhound
587758583	(-3.1645888,55.9738415)	Bowler's Rest
587760188	(-0.1125025,51.4981906)	The Hercules
587850226	(-0.0887005,51.4948102)	Spit and Sawdust
588098972	(0.0317437,53.7310106)	The Alexandra Hotel
588151164	(-1.5338025,52.2936142)	Fox & Vivian
588498410	(-3.1778257,55.9640338)	Brass Monkey
588498411	(-3.1776579,55.9635684)	Bier Hoose
588498425	(-3.1766683,55.9652504)	The Harp & Castle
588498429	(-3.1748044,55.9666806)	Alhambra Bar
588498430	(-3.1749285,55.9665025)	abode
588498433	(-3.1748681,55.9674342)	The Mousetrap
588498443	(-3.1732113,55.9723897)	Anderson's Bar
588498445	(-3.1727029,55.9721688)	Steel Coulson Tap
588498446	(-3.1717235,55.9702670)	The Central Bar
588498449	(-3.1721096,55.9698189)	Spey Lounge
588498451	(-3.1699584,55.9708178)	Leith Dockers Social Club
588498452	(-3.1703563,55.9711233)	Smoke & Mirrors
588555632	(-1.5360561,54.8500991)	The Smiths Arms
588630155	(-1.5173923,54.8509827)	The Floaters Mill
588650317	(-1.5918001,55.1450711)	Northumberland Brewery
588803297	(-0.0749994,52.3240428)	Nelsons Head
588828362	(-4.0965566,50.6008347)	The Elephant's Nest
588950252	(-0.9582030,53.7498134)	The King's Head
589036311	(-1.9621746,51.7161674)	Waggon and Horses
589037744	(-2.0828476,51.8902561)	Jolly Brewmaster
589374302	(0.1017577,51.7782146)	The Greyhound
590185127	(-1.3095771,53.0808858)	Horse And Jockey
590185161	(-1.3149210,53.0948505)	Three Horseshoes
590360575	(-0.1589886,51.1409591)	The Greyhound
590362698	(-0.1463925,51.1434106)	The Parsons Pig
590474446	(-1.2371176,51.7468818)	Crown House Club
590944624	(-7.9323042,52.1373113)	The Red House Bar
590944649	(-7.9308105,52.1380745)	The Castle Lodge
591974938	(-0.0862828,51.5100863)	The Monument
592029659	(-0.0859240,51.5099446)	The Britannia
592037510	(-0.0952802,51.5053968)	Clinks Bar
592060417	(-1.2340976,54.5779734)	Absolut
592066036	(-6.2432199,53.3383463)	Oil Can Harry's
592655215	(-0.7581949,52.0711666)	The Nag's Head
593452626	(-0.1272750,51.6087405)	The Ranelagh
593553106	(-0.1033955,51.5204548)	Sports Bar & Grill
593579779	(-2.6759257,53.6703190)	Bay Horse
593581484	(-7.6169423,52.0895948)	The Moorings
593674126	(-7.6201749,52.0899368)	The Lady Belle
593674813	(-7.6185759,52.0898185)	The Anchor Bar
593676595	(-7.6210650,52.0884177)	The Parrish
593677111	(-7.6214272,52.0881812)	John Keens
593682842	(-7.6158871,52.0920693)	The Village Inn
593683165	(-7.6162287,52.0923087)	Minnies
593683337	(-7.6155113,52.0922534)	The Stables
593844444	(-6.1306439,53.2900354)	McLoughlin's Bar
593844510	(-6.1337719,53.2940117)	The 40 Foot
593844518	(-6.1481504,53.2951939)	The Purty Kitchen
595347870	(-2.0647912,52.3319697)	Ye Olde Black Cross
595350639	(-2.0583601,52.3369654)	The Queens Head
595481107	(-0.6541813,51.3648300)	The Sun
595490587	(-2.1009382,57.1470707)	The Old School House
595490589	(-2.1025149,57.1476439)	Triple Kirks
595490591	(-2.1010012,57.1462939)	Cafe Drummond’s
595490592	(-2.1008628,57.1466671)	Slains Castle
595490593	(-2.1013130,57.1466848)	Wild Boar
595490594	(-2.1018346,57.1469200)	The Priory
595709172	(-0.1656058,51.9045025)	Squirrel Tavern
596181008	(0.6935321,51.5386911)	The Hamlet Court
596489652	(0.1074568,51.5072020)	The Cutty Sark
596491932	(0.1216618,51.4956547)	The Barge Pole
596493818	(0.1108364,51.4902707)	The Jolly Marshman
596495525	(0.1148597,51.4977520)	The Birchwood
596744455	(-2.8220939,57.6910963)	The Three Kings
596791858	(-0.1645880,51.5541330)	Cork & Bottle Hampstead
596791860	(-0.1656213,51.5555828)	The Magdala
596794535	(-0.1950887,51.5709996)	The Gate Lodge
596806306	(0.6876986,51.5378639)	The Lamb & Lion
597119697	(-6.1341504,53.2919874)	Hardys Bar
597238716	(0.1772876,51.6003652)	The Aspen Tree
597243177	(0.2187224,51.6053230)	The Alderman
597262984	(0.2303524,51.5992056)	The Morris Dancer
597263037	(0.2371974,51.6036771)	The Saxon King
597370872	(-0.7628785,51.5296437)	Pinkney Arms
597388212	(-1.5114459,51.2098835)	The Chestnut Tree
597393791	(-0.0103700,51.5616100)	Coach and Horses
597394750	(-1.5433591,51.2178441)	The Weyhill Fair
597396025	(-1.5172492,51.2121951)	Portway Inn
597413099	(-0.5794682,53.3402913)	The Inn On The Green
597413100	(-0.5623709,53.3374119)	Windmill
597441082	(-4.2534106,55.8599998)	The Social
597457622	(0.6328820,51.9442078)	The Locomotive
597659187	(-6.1425429,53.2946659)	The Bar
597754865	(-2.2106250,53.0586365)	Sneyd Arms
598298949	(-0.2087242,51.9120788)	The White Lion
598355051	(0.0796786,51.5353430)	The Victoria
598519953	(-6.1231903,53.2869998)	The Eagle House
598554902	(-1.9670678,51.7152120)	The Wheatsheaf
598664719	(-4.3141956,53.0791314)	Ty'n Llan
598688499	(-8.4331591,51.9134583)	The Cotton Ball
598716809	(-3.3387584,56.5929814)	Milton Royal Hotel
598997850	(-2.0933548,53.5780212)	Pineapple
599017155	(0.2763882,51.1966433)	Man of Kent
599055059	(-3.4148354,50.6190563)	The Clipper
599055400	(-3.4135883,50.6185255)	Oddfellows
599055409	(-3.4139851,50.6186071)	The Pilot Inn
599055428	(-3.4138242,50.6203973)	The Powder Monkey
599055478	(-3.4149901,50.6205971)	The York Inn
599056469	(-3.4111231,50.6190977)	The First & Last
599056474	(-3.4108859,50.6184510)	The Bicton Inn
599056988	(-3.4152160,50.6185591)	The Manor
599100371	(-4.0529449,55.7777651)	Bar West
599149915	(-0.1413095,50.8211569)	The Black Lion
599151839	(-0.1444763,50.8234199)	Western Front
599527866	(-1.2403273,54.5755866)	The Green Tree
599541358	(1.7256662,52.6063874)	Ruths Bar
599543653	(1.7280000,52.6060562)	Pegotty's
599572738	(-0.1365899,51.5683169)	Charlotte Despard
599613803	(-4.0906084,53.1895226)	Pant yr Ardd
599656549	(-2.3659197,52.9864692)	Wheatsheaf
599660834	(-2.0149612,51.9973155)	Ye Olde Hobnails Inn
599701460	(-0.1905231,51.4586306)	Grapes
599828855	(-0.2186212,51.3799178)	Lord Nelson
599908633	(-6.5253745,53.2347046)	Kilteel Pub
600027960	(-1.8437954,53.6514897)	The Dusty Miller
600038110	(-3.9005971,50.8001537)	White Hart
600038177	(-3.8968599,50.7993763)	Fountain Inn
600067990	(-2.2769531,50.8982505)	The Royal Oak
600162610	(-4.8410931,56.8905873)	Roy Bar
600207128	(0.8383155,52.1178102)	The Six Bells
600374108	(-4.3054980,55.8706476)	The Smiddy
600374110	(-4.3059164,55.8706446)	The Ettrick
600374111	(-4.3065716,55.8708969)	Victoria
600374115	(-4.3003969,55.8714139)	The Sparkle Horse
600374116	(-4.2975697,55.8701659)	Gallus
600374117	(-4.3029342,55.8709474)	Quarter Gill
600374120	(-4.3032652,55.8707268)	Storm Queen
600374123	(-4.2979661,55.8718351)	Bar Gumbo
600374125	(-4.3015824,55.8709835)	The Lismore/Lios Mòr
600374131	(-4.2965184,55.8730060)	The Aragon
600374133	(-4.2951449,55.8742345)	Tennent's Bar
600385664	(1.7300416,52.5733460)	Oddfellows Arms
600387163	(1.7255773,52.5738302)	Albion
600391842	(1.7240064,52.5838805)	Lord Nelson
600392565	(1.7230767,52.5754313)	The New Commodore
600404945	(1.7363236,52.6047756)	Caesars Bar
600443783	(-3.0824213,53.1368082)	The Bridge Inn
600444894	(-1.0082193,52.3502787)	The Witch and Sow
600478948	(0.1631808,52.6208907)	Chequers Inn
600479299	(0.1699263,52.6391071)	The Sportsman
600479446	(0.1741926,52.6453421)	The Elm Tree Inn
600483100	(-4.2825548,55.8754678)	Coopers
600483102	(-4.2858540,55.8764488)	The Belle
600483106	(-4.2808153,55.8749180)	Inn Deep
600483109	(-4.2766908,55.8743297)	Lansdowne Bar & Kitchen
600483159	(-4.3000981,55.8704715)	The Dolphin
600483162	(-4.3006817,55.8705625)	Partick Tavern
600483163	(-4.2929966,55.8748572)	Ubiquitous Chip - The Pub
600490141	(-4.2726845,55.8725844)	Wintersgills
600490142	(-4.2723090,55.8721570)	The Hug and Pint
600494654	(-9.0478086,53.2743069)	Garvey's Select Bar
600562606	(1.7181074,52.6054221)	The Windmill
600567144	(1.7322419,52.5997336)	The Cremorne
600576861	(-4.2888901,55.8668911)	The Butchershop Bar and Grill
600576865	(-4.2837939,55.8656088)	Big Slope
600576871	(-4.2868272,55.8661575)	The Snaffle Bit
600576876	(-4.2851304,55.8648754)	The Ben Nevis
600576877	(-4.2871561,55.8657894)	The Park Bar
600576879	(-4.2742257,55.8693912)	The Arlington
600576880	(-4.2750770,55.8698576)	WEST on the Corner
600576883	(-4.2704146,55.8687216)	The Carnarvon Bar
600583550	(-9.1744400,54.0239883)	JJ Brogan
600748452	(-1.2383242,54.5708572)	TS1
600748454	(-1.2348158,54.5707701)	The Star
600857042	(-1.1432845,53.7329969)	George & Dragon
601166917	(0.0324780,52.3538134)	The Crown
601442724	(-0.1254585,51.5420726)	EGG
601468316	(-1.9853170,52.9887692)	Queen's Arms
601471893	(-1.9856799,52.9852446)	The Lamplighter
601501713	(1.7336626,52.6248438)	The Avenues
601501962	(1.7332939,52.6488967)	Eastern Beach
601513308	(-0.9485473,51.1631451)	The White Hart Inn
601521583	(-0.1106915,51.4953279)	The Tankard
601523012	(-0.1105588,51.4931919)	The Ship
601595249	(0.2671116,52.4012642)	The High Flyer
601609527	(0.1322867,52.6812791)	Six Ringers
601649059	(-2.8082571,52.5373420)	Kings Arms
601697534	(-4.2906761,55.8770135)	Hillhead Bookclub
601698397	(-2.9984307,54.3739885)	The Sun Inn
601707743	(-4.2932525,55.8754174)	The Curler's Rest
601711560	(-4.3093540,55.8706504)	Deoch an Dorus
601719378	(-4.3119327,55.8706205)	The Windsor Tavern
601719381	(-4.3121849,55.8706175)	The Rosevale
601719384	(-4.3215313,55.8710838)	The Thornwood
601719422	(-4.2889974,55.8663794)	The Islay Inn
601733541	(-0.9302789,51.0205003)	Harrow Inn
601733542	(-0.9177221,51.0141864)	The Half Moon
601733543	(-0.9199816,51.0150699)	The Queens Head
601854817	(-3.6770821,50.6646247)	Bridford Inn
602218451	(-1.9659600,51.7166408)	The Bear
602219437	(-1.7466544,53.0090448)	The Stepping Stones
602244157	(0.4942693,51.2658609)	The Fox
602345493	(-2.3307468,52.1122641)	Red Lion
602364891	(-1.3398637,52.0622611)	The Cromwell Hotel
602485395	(-5.2306985,56.7180697)	Four Seasons
602491143	(-4.2798681,55.8634762)	Strip Joint
602491144	(-4.2817640,55.8641116)	Lebowskis
602491145	(-4.2828972,55.8644620)	Taphouse
602788856	(-1.4969815,50.9069028)	The New Inn
602986752	(0.4923382,51.4002461)	the weston arms
603033322	(-2.2172520,53.0124214)	The Museum Inn
603050273	(-1.9668643,51.7145543)	Brewers Arms
603051427	(-1.9001440,53.2646899)	Devonshire Arms (Closed)
603057779	(-1.9700180,51.7173393)	Golden Cross
603068931	(-1.9558923,51.7142195)	Golden Farm
603068976	(-2.1902462,51.4351814)	The Three Brewers
603085605	(-1.9093828,53.2590450)	The Artisan Quarter
603086213	(-1.9104361,53.2593986)	Milton's Head
603093526	(-1.6010318,51.2191413)	The Welcome Stranger
603102444	(-2.1364395,52.6252405)	The Harrowby Arms
603138120	(-2.0378844,51.0638341)	The Compasses Inn
603161816	(-0.0606659,50.9367230)	The Fountain
603235806	(-4.0016534,50.7402475)	Pretoria Vaults
603248300	(-0.0908287,51.3889404)	White Horse
603256328	(-4.0011183,50.7395981)	Fountain Hotel
603263788	(-0.0899479,51.3884972)	Two Brewers
603294041	(0.7316311,50.9507345)	The Old Bell
603731202	(-2.9169080,53.1799242)	The Brewery Arms
603773472	(-1.9893179,52.6260135)	The Beacon Way
603794475	(0.7038446,51.0160639)	The Swan
603849478	(-1.3083638,52.3796766)	The Caldecote
603849484	(-1.3084602,52.3795456)	The Lawford Arms
603881044	(-1.5025682,50.9172494)	Old Farmhouse
603995202	(-0.6154300,50.8212091)	The Olive Branch
604349705	(-4.3167835,53.3860014)	Y Bedol
604537201	(-3.4357626,50.7337588)	Duke of York
604663117	(-1.9618910,51.7148154)	Talbot Inn
604696733	(-1.9384118,52.0765066)	Strawberry Field
605032147	(0.6838726,50.9753820)	The Cock Inn
605260507	(-3.8212576,51.6304762)	The Britannia Inn
605260509	(-3.8210215,51.6301432)	The Rose and Crown
605267513	(-3.8181017,51.6334663)	Briton Ferry Workingmen's Club
605267516	(-3.8189944,51.6314868)	The Earl of Jersey
605267517	(-3.8216492,51.6310290)	The New Dock (disused)
605393006	(-0.0937570,51.4894265)	The Gladstone
